Place ID,WDID,Facility Name,Agency,Region,Major/Minor,Order_No,NPDES No.,Facility_URL,Reg_Measure_ID,Reg_Measure_Type,Addtl_Reg_Measure_ID,Addtl_WDID,PDF_File,Shared_PDF,Total_PDFs_Available
215236,5A340114001,Sac City Combined WW Collection/TRT Sys,Sacramento City,5S,Major,R5-2026-0003,CA0079111,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=215236,464599,NPDES PERMIT,,,r5-2026-0003_npdes.pdf,No,1
255165,1B85017RHUM,Samoa Pacific WWTP (Samoa Town Site),Samoa Pacific Group LLC,1,Minor,R1-2020-0005,CA1000001,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255165,416629,NPDES PERMIT,,,20_0005_Samoa WWTF_NPDES.pdf,No,1
255180,5B050103001,San Andreas SD WWTP,San Andreas SD,5S,Minor,R5-2024-0025,CA0079464,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255180,456864,NPDES PERMIT,,,R5-2024-0025_npdes.pdf,No,1
259220,8 360114003,Margaret H Chandler WWRF,San Bernardino City Municipal Water Dept,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259220,418662,NPDES PERMIT,,,R8-2017-0049_SBMWDWRF.pdf,No,1
850597,9 000003607,City of San Diego North City Pure Water Facility,San Diego City Metropolitan Wastewater Dept (Public Utilities),9,Major,R9-2020-0001,CA0109398,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=850597,424907,NPDES PERMIT,,,Adopted Amended OrderNo.R9-2020-0001 signed dwg 08-13-20.pdf,Yes,2
257831,9 000000900,South Bay WRP,San Diego City Metropolitan Wastewater Dept (Public Utilities),9,Major,R9-2021-0011,CA0109045,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257831,437319,NPDES PERMIT,,,r9-2021-0011.pdf,No,1
248796,9 000000275,Point Loma WWTP & Ocean Outfall,San Diego City Metropolitan Wastewater Dept (Public Utilities),9,Major,R9-2026-0002,CA0107409,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=248796,464790,NPDES PERMIT,,,Point Loma_Final Permit_CA0107409.pdf,No,1
244506,,North City WRP,,,,,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=244506,424907,NPDES PERMIT,,,Adopted Amended OrderNo.R9-2020-0001 signed dwg 08-13-20.pdf,Yes,2
255265,9 000000125,San Elijo Water Campus,San Elijo Joint Powers,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255265,420803,NPDES PERMIT,,,CA0107999_OrderR920180003.pdf,No,2
256506,2 417032001,SF Arprt Mel Leong TP-Industrl,San Francisco International Airport,2,Major,R2-2025-0002,CA0038318,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256506,459999,NPDES PERMIT,,,SFO Aiport NPDES Permit Order R2-2025-0002.pdf,Yes,1
256507,2 417032001,SF Airport Mel Leong TP-Sanitary Waste,San Francisco International Airport,2,Major,R2-2025-0002,CA0038318,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256507,459999,NPDES PERMIT,,,SFO Aiport NPDES Permit Order R2-2025-0002.pdf,Yes,1
256499,2 386010001,"SF-SE Water Pollution Control Plant, N-Point & Bayside",San Francisco Public Utilities Commission,2,Major,R2-2024-0013,CA0038873,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256499,392750,NPDES PERMIT,,,R2-2013-0029.pdf,No,1
256498,2 386009001,SF - OCEANSIDE Water Pollution Control Plant,San Francisco Public Utilities Commission,2,Major,R2-2019-0028,CA0037681,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256498,437599,NPDES PERMIT,,,R2-2019-0028.pdf,No,1
255333,2 438014001,San Jose/Santa Clara WPCP,San Jose City,2,Major,R2-2025-0027,CA0037842,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255333,463623,NPDES PERMIT,,,CA0037842 San Jose Order R2-2025-0027.pdf,No,2
255337,3 350102001,San Juan Bautista WWTP,San Juan Bautista City,3,"Major, Minor",R3-2009-0019,CA0047902,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255337,364328,NPDES PERMIT,,,NPDES R3-2009-0019 for San Juan Bautista WWTP.pdf,No,2
879361,2 01NPI441309,"San Leandro, City of",San Leandro City,2,Minor,R2-2022-0006,CA0038881,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=879361,446577,NPDES PERMIT,,,R2-2022-0006.pdf,No,1
255368,,San Leandro WPCP,,,,,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255368,448549,NPDES PERMIT,,,EBDA - R2-2022-0023.pdf,Yes,1
255380,3 400107001,San Luis Obispo WWTP,San Luis Obispo City,3,Major,R3-2024-0001,CA0049224,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255380,456704,NPDES PERMIT,,,Order R3-2024-0001.pdf,No,1
255420,2 417035001,San Mateo WWTP,San Mateo City,2,Major,R2-2023-0017,CA0037541,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255420,454700,NPDES PERMIT,,,R2-2023-0017.pdf,No,1
255462,3 400110001,San Simeon WWTP,San Simeon CSD,3,Minor,R3-2022-0003,CA0047961,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255462,445991,NPDES PERMIT,,,Order R3-2022-0003_signed.pdf,No,2
222443,3 420108001,El Estero Water Resource Center NPDES,Santa Barbara City PWD,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222443,436198,NPDES PERMIT,,,El Estero_Final_Permit_2019-0046 pkg eff 2-1-20.pdf,No,1
255703,1B83099OSON,Santa Rosa Laguna Subregional Water Reclamation Facility,Santa Rosa City Dept of Public Works,1,Major,R1-2020-0012,CA0022764,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255703,427520,NPDES PERMIT,,,20_0012_SantaRosa-LagunaWWTF_NPDES.pdf,No,3
255802,2 215023001,Sausalito Marin City STP,Sausalito-Marin City San District,2,Major,R2-2023-0022,CA0038067,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255802,454995,NPDES PERMIT,,,NPDES Order R2-2023-0022.pdf,No,1
784780,,Scotia Town - City,,,,,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=784780,,,,,,No,0
256011,3 440103001,Scotts Valley WWTP,Scotts Valley,SB,"Major, Minor",2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256011,389665,NPDES PERMIT,,,Scotts Valley WWTP NPDES Permit R3-2013-0001.pdf,No,2
256217,7A130111013,Seeley CWD WWTP,Seeley Cnty WD,7,Minor,R7-2023-0003,CA0105023,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256217,453492,NPDES PERMIT,,,R7-2023-0003.pdf,No,2
255788,2 215015001,Sewerage Agency of Southern Marin (SASM) WWTP,Sewerage Agency of Southern Marin,2,Major,R2-2023-0021,CA0037711,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255788,454994,NPDES PERMIT,,,R2-2023-0021.pdf,No,1
246251,5A040106001,Sewerage Commission Oroville Region WWTP,Sewerage Commission Oroville Region,5R,Major,R5-2021-0044,CA0079235,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=246251,442332,NPDES PERMIT,,,r5-2021-0044_npdes.pdf,No,2
215903,5A450001005,Cottonwood WWTP,Shasta CSA #17,5R,Minor,R5-2024-0026,CA0081507,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=215903,445663,NPDES PERMIT,,,r5-2024-0026_npdes.pdf,No,3
256627,5A450105001,Shasta Lake WWTF,Shasta Lake City,5R,Major,R5-2020-0058,CA0079511,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256627,442020,NPDES PERMIT,,,r5-2020-0058_npdes.pdf,No,1
255833,2 417037001,SVCW WWTP,Silicon Valley Clean Water,2,Major,R2-2023-0003,CA0038369,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=255833,451899,NPDES PERMIT,,,SVCW Order R2-2023-0003 (1).pdf,No,1
261253,4A560110001,Simi Valley WQCP,Simi Valley City,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=261253,427894,NPDES PERMIT,,,3021_R4-2019-0135_WDR_PKG.pdf,No,1
257754,2 494009001,Sonoma Valley County SD WWTP,Sonoma County Water Agency (SCWA),2,Major,R2-2024-0027,CA0037800,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257754,459395,NPDES PERMIT,,,Final Order Sonoma_NPDES permit_Dec 2024.pdf,No,1
256061,1B82045OSON,SCWA Russian River CSD,Sonoma County Water Agency (SCWA),1,Minor,R1-2021-0002,CA0024058,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256061,427524,NPDES PERMIT,,,21_0002_Russian River CSD and Sonoma Water WWTF NPDES.pdf,No,2
256039,3 430100001,SCRWA WWTP,South County Regional WW Authority,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=256039,418038,NPDES PERMIT,,,SCRWA 2017 adopted.pdf,No,1
254881,2 417038001,South San Francisco-San Bruno WQCP,South San Francisco City,2,Major,R2-2019-0021,CA0038130,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=254881,432955,NPDES PERMIT,,,SSFSB_Order_Finalsigned.pdf,No,1
257887,3 400111001,South San Luis Obispo SD WWTP,South San Luis Obispo CSD,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257887,430003,NPDES PERMIT,,,So_SLO_Order R3-2019-0002_final.pdf,No,1
209509,5C102009001,Big Creek Powerhouse No 1 WWTF,Southern California Edison,5F,Minor,2014-0153-DWQ,CA0079545,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=209509,400425,ENROLLEE - WDR,,,2014-0153-DWQ-R5187.pdf,No,3
258386,2 283014001,St. Helena City WWTP,St. Helena City,2,Minor,R2-2021-0004,CA0038016,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=258386,442938,NPDES PERMIT,,,st. helena_order r2-2021-0004.pdf,No,1
273191,5D150118002,Stallion Springs WWTF,Stallion Springs CSD,5F,Minor,R5-2023-0025,CAC439983,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273191,439983,ENROLLEE - NPDES,,,r5-2023-0025-012.pdf,No,1
258739,5B390107001,Wastewater Recovery Center,Stockton City,5S,Major,R5-2025-0027,CA0079138,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=258739,461793,NPDES PERMIT,,,r5-2025-0027_npdes.pdf,No,1
259377,3 420111001,Summerland SD WWTP,Summerland SD,3,Minor,R3-2022-0014,CA0048054,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259377,449533,NPDES PERMIT,,,R3-2022-0014-(ACC).pdf,No,1
259507,2 438018001,Sunnyvale WPCP,Sunnyvale City,2,Major,R2-2020-0002,CA0037621,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259507,436744,NPDES PERMIT,,,CA0037621 Sunnyvale Order R2-2020-0002.pdf,No,1
259689,6A181554001,Susanville Sanitary District WWTP,Susanville SD,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259689,350221,NPDES PERMIT,,,R6T-2008-0022 WDR Susanville CSD.pdf,No,4
259689,6A181554001,Susanville Sanitary District WWTP,Susanville SD,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259689,350221,NPDES PERMIT,,,r6t_2008_0022_a1.pdf,No,4
259689,6A181554001,Susanville Sanitary District WWTP,Susanville SD,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259689,350221,NPDES PERMIT,,,r6t_2008_0022_attach_f_i.pdf,No,4
214665,5C15NC00095,Taft WWTF,Taft City,SB,Minor,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=214665,351981,WDR,,,5-00-080.pdf,No,1
240864,5A520102001,Mineral WWTP,Tehama  Co SD #1,5R,Minor,R5-2023-0040,CA0084069,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=240864,445294,NPDES PERMIT,,,r5-2023-0040_npdes.pdf,No,2
259216,8 332253001,Temescal Valley WD WWRF,Temescal Valley Water District,SB,"Major, Minor",2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259216,388621,NPDES PERMIT,,,12-0028_Lee_Lake_Water_Dist_WDR.pdf,No,1
231693,4A560112001,Hill Canyon WWTP,Thousand Oaks City ,SB,"Major, Minor",2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=231693,428016,NPDES PERMIT,,,4917_R4-2019-0137_WDR.pdf,No,2
220315,5B070105003,Discovery Bay WWTP,Town of Discovery Bay CSD,5S,Major,R5-2024-0068,CA0078590,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=220315,459449,NPDES PERMIT,,,R5-2024-0068_npdes.pdf,No,1
266223,5B390108001,Tracy WWTP,Tracy City,5S,Major,R5-2022-0073,CA0079154,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266223,449574,NPDES PERMIT,,,r5-2022-0073_npdes.pdf,No,1
266328,2 386013001,Treasure Island WWTP/DOD,US Navy Treasure Island,2,Major,R2-2024-0013,CA0038873,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266328,438627,NPDES PERMIT,,,R2-2020-0020.pdf,No,1
266694,1A84002OSIS,Tulelake City WWTP,Tulelake City,1,Minor,R1-2015-0002,CA0023272,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266694,397123,WDR,,,15_0002_Tulelake_WDR_revised_030415.pdf,No,1
266737,5C500108001,"Turlock City, Turlock Regional Water Quality Control Facility",Turlock City,5S,Major,R5-2021-0005,CA0078948,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=266737,442540,NPDES PERMIT,,,r5-2021-0005_npdes.pdf,No,1
268926,5A570800001,UC Davis Main WWTP,UC Davis,5S,Major,R5-2021-0007,CA0077895,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=268926,442761,NPDES PERMIT,,,r5-2021-0007_npdes.pdf,No,1
209007,5A58NC00037,Beale AFB WWTP,US Air Force Beale Air Force Base CES/CEAN,5S,Major,R5-2019-0086,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=209007,436351,WDR,,,r5-2019-0086_wdrs.pdf,No,1
269449,7A130703011,US Navy Naval Air Facility WWTP,US Navy Naval Air Station El Centro,7,Minor,R7-2021-0045,CA0104906,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=269449,445859,NPDES PERMIT,,,R7-2021-0045.pdf,No,2
222491,5C220701002,El Portal WWTF,USDI National Park Service Yosemite National Park,5F,"Major, Minor",R5-2022-0006-03,CA0081759,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222491,461873,NPDES PERMIT,,,r5-2025-0031_npdes.pdf,No,1
271887,5C220701004,Wawona WWTF,USDI National Park Service Yosemite National Park,5F,Minor,2014-0153-DWQ,CAG995002,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=271887,420594,ENROLLEE - WDR,,,12_21_2021_ 9787284_ REVISED NOA_ 12_21_2021.pdf,No,3
271887,5C220701004,Wawona WWTF,USDI National Park Service Yosemite National Park,5F,Minor,2014-0153-DWQ,CAG995002,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=271887,420594,ENROLLEE - WDR,,,2014-0153-DWQ-R5289.pdf,No,3
269601,2 071059001,USS-UPI LLC - NPDES/SUB15,USS-Posco Industries,2,Major,R2-2016-0043,CA0005002,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=269601,410165,NPDES PERMIT,,,R2-2016-0043.pdf,No,1
268960,1B84029OMEN,Ukiah City WWTP,Ukiah City,1,Major,R1-2024-0016,CA0022888,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=268960,458153,NPDES PERMIT,,,24_0016_Ukiah_NPDES_07.18.2024_signed.pdf,No,1
269042,,Raymond A. Boege Alvarado WWTP (Union SD),,,,,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=269042,448549,NPDES PERMIT,,,EBDA - R2-2022-0023.pdf,Yes,1
206730,5A31NP00001,Thunder Valley Casino WWTP,United Auburn Indian Community,5S,Minor,R5-2023-0025,CAC442169,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=206730,442169,ENROLLEE - NPDES,,,thundervalley_wwtp_mgo_noa.pdf,No,1
257821,9 000000732,South Bay International WWTP,United States Section of the International Boundary and Water Commission (USIBWC),9,Major,R9-2021-0001,CA0108928,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=257821,442331,NPDES PERMIT,,,r9-2021-0001.pdf,No,3
222057,5A480105002,Easterly WWTP,Vacaville City DPW,5S,Major,R5-2025-0028,CA0077691,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=222057,461810,NPDES PERMIT,,,r5-2025-0028_npdes.pdf,No,1
227140,,Gibson Canyon Creek WWTP,,,,,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=227140,,,,,,No,0
270006,2 482012001,Vallejo Flood & Wastewater District (VFWD) WWTP,Vallejo Flood & Wastewater District (formerly Vallejo San & Flood Control District),2,Major,R2-2023-0001,CA0037699,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=270006,451028,NPDES PERMIT,,,Order R2-2023-0001.pdf,No,1
270096,7A330122021,Valley SD WWTP,Valley Sanitary District,7,Major,R7-2026-0003,CA0104477,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=270096,464130,NPDES PERMIT,,,R7-2026-0003.pdf,No,3
243377,,Moorpark WRF - WRR,,,,,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=243377,,,,,,No,0
270419,6B360109001,Victor Valley Wastewater Reclamation Authority WTP,Victor Valley Wastewater Reclamation Authority,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=270419,420359,NPDES PERMIT,,,r6v_2020_0028_vvwra_npdes_permit.pdf,No,1
273138,5D540113001,Visalia Water Reclamation Facility (WRF),Visalia City,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273138,409518,WDR,,,r5-2018-0046.pdf,No,1
271872,3 440104001,Watsonville WWTP,Watsonville City,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=271872,396491,NPDES PERMIT,,,Watsonville WWTP 14-0006 FINAL.pdf,No,1
273663,4B190137001,Edward C. Little Water Recycling Plant (Recycled Water Irrigation),West Basin MWD,4,"Major, Minor",R4-2023-0368,CA0063401,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=273663,452909,NPDES PERMIT,,,Adopted ECLWRF NPDES CI-7449 111623.pdf,No,1
217061,4B190137004,Juanita Millender-McDonald Carson Regional Water Recycling Plant,West Basin MWD,4,"Major, Minor",R4-2024-0146,CA0064246,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=217061,454510,NPDES PERMIT,,,Adopted JMMCRWRP CI-7972 03012024.pdf,No,2
215234,2 071107001,West County Agency Outfall,West County Agency,2,Major,R2-2024-0008,CA0038539,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=215234,457271,NPDES PERMIT,,,R2-2024-0008 West County.pdf,Yes,1
272082,,West County WW District WPCP,,,,,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=272082,457271,NPDES PERMIT,,,R2-2024-0008 West County.pdf,Yes,1
259205,8 332353001,WRCRWA Regional WWRF,Western Riverside County Regional Wastewater Authority,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259205,396787,NPDES PERMIT,,,R8-2015-0013_WRCRWWA.pdf,No,2
259205,8 332353001,WRCRWA Regional WWRF,Western Riverside County Regional Wastewater Authority,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259205,396787,NPDES PERMIT,,,R8-2019-0066_Western_ Riv_County_ Regional_Wastewater_Authority_Permit.pdf,No,2
272291,7A130112012,Westmorland City WWTP,Westmorland City,7,Minor,R7-2023-0002,CA0105007,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=272291,447749,NPDES PERMIT,,,R7-2023-0002.pdf,No,2
272631,5A060103001,Williams WWTP,Williams City,5S,Minor,R5-2023-0025,CAC433345,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=272631,433345,ENROLLEE - NPDES,,,,No,1
272646,1B80078OMEN,Willits City WWTP,Willits City,1,Major,R1-2021-0021,CA0023060,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=272646,438175,NPDES PERMIT,,,21_0021_Willits_WWTF_NPDES.pdf,No,2
272704,5A110101001,Willows WWTP,Willows City,5R,"Major, Minor",R5-2023-0025,CAC447786,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=272704,447786,ENROLLEE - NPDES,,,R5-2017-0085-01.pdf,No,2
272704,5A110101001,Willows WWTP,Willows City,5R,"Major, Minor",R5-2023-0025,CAC447786,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=272704,447786,ENROLLEE - NPDES,,,willows_wwtp_noa_signed.pdf,No,2
272790,1B82037OSON,"Windsor Wastewater Treatment, Reclamation, and Disposal Facility",Windsor Water District,1,Major,R1-2020-0010,CA0023345,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=272790,427515,NPDES PERMIT,,,20_0010_Windsor Water District_NPDES.pdf,No,2
272960,5A570105001,Woodland Water Pollution Control Facility,Woodland City,5S,"Major, Minor",R5-2026-0004,CA0077950,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=272960,464598,NPDES PERMIT,,,r5-2026-0004_npdes.pdf,No,1
274410,2 283019001,Yountville / CA Vets Home WWTP,"Yountville, Town of",2,Minor,R2-2020-0026,CA0038121,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=274410,440857,NPDES PERMIT,,,Town of Yountville Order R2-2020-0026.pdf,No,1
274556,5A510101001,Yuba City WWTF,Yuba City,5S,Major,R5-2024-0055,CA0079260,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=274556,459135,NPDES PERMIT,,,r5-2024-0055_npdes.pdf,No,1
259161,8 362222001,Henry N. Wochholz WWRF,Yucaipa Valley Water District,SB,Major,2020-0015-DWQ,,https://ciwqs.waterboards.ca.gov/ciwqs/readOnly/CiwqsReportServlet?reportName=facilityAtAGlance&placeID=259161,380760,NPDES PERMIT,,,R8-2015-0027_YVWD_Henry_N_Wochholz_RWRF.pdf,No,1
