"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_NAME","DESCRIPTION","OWNER_TYPE","SUPERFUND_FLAG","SEMS_ID","SCF_ELIGIBLE","REVIEW_STATUS","REVIEW_TYPE","DATE_LAST_MODIFIED","NO_NEEDS"
"42006033001",1196984,PA,Wastewater,ELK CREEK TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42006050001",1196994,PA,Wastewater,CORRY CITY STP,,Public,N,,N,UNC,,2023-05-03,
"42006131001",1197053,PA,Wastewater,DEPT OF WELFARE - POLK BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42002103004",404593,PA,Wastewater,BUTLER TWP TERRACE ESTATES CS,,Public,N,,N,UNC,,2023-05-03,
"42005049011",441766,PA,Wastewater,WINFIELD TWP,,Public,N,,N,UNC,,2023-05-03,
"42000151001",1227176,PA,Wastewater,BRIDGEPORT BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42005105001",1227223,PA,Wastewater,PARKER CITY STP,,Public,N,,N,UNC,,2023-05-03,
"42005141001",1196637,PA,Wastewater,FAIRCHANCE GEORGES STP,,Public,N,,N,UNC,,2023-05-03,
"42000039002",1195373,PA,Wastewater,UPPER SOUTHAMPTON CS,,Public,N,,N,UNC,,2023-05-03,
"42000046002",1195386,PA,Wastewater,WHITPAIN TWP CS TO E.NORR PLYM WHIT,,Public,N,,N,UNC,,2023-05-03,
"42000140001",1195478,PA,Wastewater,HULMEVILLE COLLECTION SYS,,Public,N,,N,UNC,,2023-05-03,
"42001081001",1195580,PA,Wastewater,BATH BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42001087001",1195586,PA,Wastewater,SCHUYLKILL VALLEY STP (NEW),,Public,N,,N,UNC,,2023-05-03,
"42001119001",1195612,PA,Wastewater,HIGHSPIRE BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42001141001",1195630,PA,Wastewater,ONTELAUNEE CS (North),,Public,N,,N,UNC,,2023-05-03,
"42001202001",1195673,PA,Wastewater,PARADISE TWP STP,,Public,N,,N,UNC,,2023-05-03,
"42001293002",1195748,PA,Wastewater,DELANO TWP STP,,Public,N,,N,UNC,,2023-05-03,
"42002046001",1195816,PA,Wastewater,VANDLING BORO CS,,Public,N,,N,UNC,,2023-05-03,
"42002195001",1195921,PA,Wastewater,NICHOLSON BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42002243001",1195945,PA,Wastewater,PUTNAM TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42003061001",1196031,PA,Wastewater,STRABAN TOWNSHIP AUTH CS,,Public,N,,N,UNC,,2023-05-03,
"42003101001",1196080,PA,Wastewater,WOOD TWP STP,,Public,N,,N,UNC,,2023-05-03,
"42003107001",1196085,PA,Wastewater,BIGLERVILLE BORO AUTH STP,,Public,N,,N,UNC,,2023-05-03,
"42004062001",1196276,PA,Wastewater,PINECROFT-GREENWOOD SS,,Public,N,,N,UNC,,2023-05-03,
"42004133001",1196356,PA,Wastewater,LORAIN BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42005247002",1196743,PA,Wastewater,MASONTOWN MUN AUTH (CATTS RUN),,Public,N,,N,UNC,,2023-05-03,
"42005440001",1196936,PA,Wastewater,DUNBAR TWP MUN AUTH STP,,Public,N,,N,UNC,,2023-05-03,
"42006047001",1196991,PA,Wastewater,BIG RUN BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42006088001",1197022,PA,Wastewater,STRATTANVILLE BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42006157001",1197079,PA,Wastewater,POLK BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42006166003",1197086,PA,Wastewater,YOUNG TWP CS TO PUNXSUTAWNEY,,Public,N,,N,UNC,,2023-05-03,
"42007421001",1197175,PA,Wastewater,BIRMINGHAM TWP,,Public,N,,N,UNC,,2023-05-03,
"45000254001",1157147,SC,Wastewater,SANTEE WWTP,,Public,N,,N,UNC,,2023-05-03,
"28000140001",1160214,MS,Wastewater,BRANDON COLL SYS,,Public,N,,N,UNC,,2023-05-03,
"28000660001",1160345,MS,Wastewater,LEAKESVILLE POTW,,Public,N,,N,UNC,,2023-05-03,
"28001100001",1160446,MS,Wastewater,RIDGELAND COLLECTION SYSTEM,,Public,N,,N,UNC,,2023-05-03,
"28001187001",1160470,MS,Wastewater,SHARON SEPTICS,,Public,N,,Y,UNC,,2023-05-03,
"28001420001",1160533,MS,Wastewater,WAYNESBORO POTW,,Public,N,,N,UNC,,2023-05-03,
"28001975001",1160833,MS,Wastewater,HENDERSON PT/PASS CHRISTIAN COLLECT,,Public,N,,N,UNC,,2023-05-03,
"28000595001",1233738,MS,Wastewater,INVERNESS POTW,,Public,N,,N,UNC,,2023-05-03,
"06006032001",1238828,CA,Wastewater,BAKER WWTF,,Public,N,,N,UNC,,2023-05-03,
"46000580005",1179419,SD,Wastewater,SYLVAN LAKE RESORT,,Public,N,,N,UNC,,2013-04-26,
"32000022006",1144666,NV,Wastewater,CANYON GID WWTF,upgrade treatment plant and collection lines in Lockwood,Public,N,,Y,UNC,,2023-05-03,
"32000031001",1144674,NV,Wastewater,CALIENTE WWTF,,Public,N,,Y,UNC,,2023-05-03,
"42005790301",3071817,PA,Wastewater,DAVIDSON TWP / SONESTOWN STP,,Public,N,,N,UNC,,2023-05-03,
"42000023831",3076809,PA,Wastewater,SWARTHMORE BORO CS,,Public,N,,N,UNC,,2023-05-03,
"42000023815",3105209,PA,Wastewater,ALDAN BORO CS,,Public,N,,N,UNC,,2023-05-03,
"42000042001",1195375,PA,Wastewater,MONTGOMERY TWP CS TO HATFIELD,,Public,N,,N,UNC,,2023-05-03,
"42000086002",1195425,PA,Wastewater,LONDON GROVE CS TO WEST GROVE,,Public,N,,N,UNC,,2023-05-03,
"42001104001",1195604,PA,Wastewater,PORTER TOWER JMA STP,,Public,N,,N,UNC,,2023-05-03,
"42001273001",1195723,PA,Wastewater,LOWER ALSACE SEWAGE FAC.,,Public,N,,N,UNC,,2023-05-03,
"42001288001",1195741,PA,Wastewater,NORTHERN LANC CO (BRECKNOCK) STP,,Public,N,,N,UNC,,2023-05-03,
"42002022001",1195793,PA,Wastewater,STROUDSBURG BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42002061001",1195830,PA,Wastewater,EDWARDSVILLE BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42003017001",1195997,PA,Wastewater,READING TWP STP,,Public,N,,N,UNC,,2023-05-03,
"42003120001",1196097,PA,Wastewater,PEACH BOTTOM TWP YORK SS,,Public,N,,N,UNC,,2023-05-03,
"42004035001",1196253,PA,Wastewater,COLLEGE HARRIS SS,,Public,N,,N,UNC,,2023-05-03,
"42004081001",1196299,PA,Wastewater,ALTOONA EASTERLY STP,,Public,N,,N,UNC,,2023-05-03,
"42004243001",1196398,PA,Wastewater,FREEBURG BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42005134001",1196630,PA,Wastewater,EASTERN ARMSTRONG CO. STP,,Public,N,,N,UNC,,2023-05-03,
"42005289001",1196786,PA,Wastewater,BUFFALO TWP MUN AUTH,,Public,N,,N,UNC,,2023-05-03,
"42005330001",1196836,PA,Wastewater,HYDE PARK BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42006001001",1196958,PA,Wastewater,SUGARCREEK BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42006116001",1197038,PA,Wastewater,ELLPORT BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42007499001",1197243,PA,Wastewater,E NORRITON CS,,Public,N,,N,UNC,,2023-05-03,
"42007587001",1197345,PA,Wastewater,WEST ST CLAIR-PLEASANTVILLE STP,,Public,N,,N,UNC,,2023-05-03,
"45000171001",1157078,SC,Wastewater,Town of Whitmire/Ducan Creek Plant,,Public,N,,N,UNC,,2023-05-03,
"28000395001",1160277,MS,Wastewater,ENTERPRISE POTW,,Public,N,,N,UNC,,2023-05-03,
"28000510002",1160308,MS,Wastewater,TIE COLLECTION,,Public,N,,N,UNC,,2023-05-03,
"28000575001",1160325,MS,Wastewater,HOLLY SPRINGS POTW NUMBER 1,,Public,N,,N,UNC,,2023-05-03,
"28001502001",1160550,MS,Wastewater,ELLISVILLE STATE SCHOOL,,Public,N,,N,UNC,,2023-05-03,
"28001567001",1160592,MS,Wastewater,HERMANVILLE FACILITY,,Public,N,,N,UNC,,2023-05-03,
"42000010002",1195352,PA,Wastewater,TELFORD BORO CS TO PENNRIDGE,,Public,N,,N,UNC,,2023-05-03,
"42000048002",1195388,PA,Wastewater,PLYMOUTH TWP CS #2,,Public,N,,N,UNC,,2023-05-03,
"42001064001",1195562,PA,Wastewater,SPRING TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42001106001",1195605,PA,Wastewater,WYOMISSING BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42001290001",1195743,PA,Wastewater,SALISBURY TOWNSHIP,,Public,N,,N,UNC,,2023-05-03,
"42002014001",1195786,PA,Wastewater,MOUNTAINTOP (LUZERNE) STP,,Public,N,,N,UNC,,2023-05-03,
"42002052001",1195822,PA,Wastewater,DALTON BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42002074001",1195842,PA,Wastewater,PLAINS TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42002168001",1195915,PA,Wastewater,PALMYRA TWP SS TO HAWLEY,,Public,N,,N,UNC,,2023-05-03,
"42003011001",1195993,PA,Wastewater,SOMERSET BORO MAIN STP,,Public,N,,N,UNC,,2023-05-03,
"42003035001",1196012,PA,Wastewater,HUNTINGDON BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42004278002",3493617,PA,Wastewater,"RALPHO TWP MA, SR 487 EXTENSION",,Public,N,,N,UNC,,2023-05-03,
"42004277003",3493627,PA,Wastewater,MILTON /  W. CHILLISQUAQUE CS,,Public,N,,N,UNC,,2023-05-03,
"42000043001",1195379,PA,Wastewater,FRANCONIA TWP CS TO TELFORD,,Public,N,,N,UNC,,2023-05-03,
"42000053002",1195392,PA,Wastewater,WHITEMARSH TWP CS TO AMBLER,,Public,N,,N,UNC,,2023-05-03,
"42000149001",1195486,PA,Wastewater,UTILITIES INC OF PA - BROAD RUN STP,,Private,N,,N,UNC,,2023-05-03,
"42001120001",1195613,PA,Wastewater,COOPERSBURG SS,,Public,N,,N,UNC,,2023-05-03,
"42001154001",1195638,PA,Wastewater,GRATZ BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42002098001",1195866,PA,Wastewater,WEST HAZLETON BORO SEWER,,Public,N,,N,UNC,,2023-05-03,
"42002144001",1195903,PA,Wastewater,TOBYHANNA TWP BLAKESLEE STP,,Public,N,,N,UNC,,2023-05-03,
"42003081001",1196061,PA,Wastewater,HAMDEN TWP - PINEBROOK STP,,Public,N,,N,UNC,,2023-05-03,
"42004076002",1196293,PA,Wastewater,ARMSTRONG TWP LYCOMING SS,,Public,N,,N,UNC,,2023-05-03,
"42004084001",1196303,PA,Wastewater,BLAIR TWP COLL SYS,,Public,N,,N,UNC,,2023-05-03,
"42004263001",1196414,PA,Wastewater,MADISON TWP JERSEYTOWN STP,,Public,N,,N,UNC,,2023-05-03,
"42005026001",1196489,PA,Wastewater,CHARLEROI BORO AUTH,,Public,N,,N,UNC,,2023-05-03,
"42005027001",1196490,PA,Wastewater,RICHLAND TWP ORCHARD PARK CS,,Public,N,,N,UNC,,2023-05-03,
"32000201201",3537536,NV,Wastewater,Laughlin WRF,Corrosion control management and aeration piping replacement at the water reclamation facility,Public,N,,N,UNC,,2023-05-03,
"42004044001",1196262,PA,Wastewater,UNIV AREA JA SPRING CREEK STP,,Public,N,,N,UNC,,2023-05-03,
"42004304001",1196442,PA,Wastewater,PORT MATILDA BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42005037004",1196514,PA,Wastewater,HOPEWELL TWP SS TO S HEIGHTS,,Public,N,,N,UNC,,2023-05-03,
"42005083001",1196583,PA,Wastewater,BURGETTSTOWN-SMITH TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42005110001",1196609,PA,Wastewater,BRACKENRIDGE BORO SEW SYS,,Public,N,,N,UNC,,2023-05-03,
"42005248004",1196746,PA,Wastewater,WEST MIFFLIN BORO SS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42005286005",1196784,PA,Wastewater,ROBINSON TWP MA - R. GARDEN,,Public,N,,N,UNC,,2023-05-03,
"42005363001",1196869,PA,Wastewater,BRADDOCK HILLS BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42006026002",1196976,PA,Wastewater,KANE BORO KINZUA STP,,Public,N,,N,UNC,,2023-05-03,
"42006060001",1197001,PA,Wastewater,LINESVILLE BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42006245001",1197130,PA,Wastewater,GROVE TWP STP,,Public,N,,N,UNC,,2023-05-03,
"42007420002",1197173,PA,Wastewater,HANOVER TWP SS TO BETHLEHEM,,Public,N,,N,UNC,,2023-05-03,
"42007422001",1197176,PA,Wastewater,CALN TWP CS TO DOWNINGTOWN,,Public,N,,N,UNC,,2023-05-03,
"42007479001",1197213,PA,Wastewater,MILFORD-TRUMBAUERSVILLE STP,,Public,N,,N,UNC,,2023-05-03,
"42005125001",1196622,PA,Wastewater,COLLIER TWP SS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42005335001",1196841,PA,Wastewater,BALDWIN TWP SS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42006138001",1197059,PA,Wastewater,CLARION AREA AUTH STP,,Public,N,,N,UNC,,2023-05-03,
"42006197001",1197114,PA,Wastewater,GIRARD TWP STP,,Public,N,,N,UNC,,2023-05-03,
"42007498001",1197242,PA,Wastewater,DOUGLASS TWP MONTGOMERY CS,,Public,N,,N,UNC,,2023-05-03,
"42007595001",1197353,PA,Wastewater,JACOBUS BOROUGH CS,,Public,N,,N,UNC,,2023-05-03,
"06001017001",1175186,CA,Wastewater,Occidental WWTF,,Public,N,,N,UNC,,2023-05-03,
"06002070001",1175330,CA,Wastewater,Penngrove Collection System,,Public,N,,N,UNC,,2023-05-03,
"06004008016",1175475,CA,Wastewater,PAIGE-AFFLERBAUGH WWTF,,Public,N,,N,UNC,,2023-05-03,
"06008032001",1175987,CA,Wastewater,San Bernardino CSA 53 Coll. System,,Public,N,,N,UNC,,2023-05-03,
"46000051001",1179154,SD,Wastewater,EGAN WASTEWATER TREATMENT,,Public,N,,N,UNC,,2013-04-23,
"46000277001",1179232,SD,Wastewater,LAKE ANDES LAGOONS,,Public,N,,N,UNC,,2013-04-26,
"46000555001",1179401,SD,Wastewater,PRAIRIEWOOD LAGOON,,Public,N,,N,UNC,,2011-04-01,
"28001910001",1160821,MS,Wastewater,LURAND POTW,,Public,N,,N,UNC,,2023-05-03,
"06005103003",1175628,CA,Wastewater,STANDARD-WILLOW COLL,,Public,N,,N,UNC,,2023-05-03,
"32000200816",3512705,NV,Wastewater,Douglas County - North Valley WWTP,Increase capacity,Public,N,,N,UNC,,2023-05-03,
"42000076002",1195413,PA,Wastewater,W. WHITELAND TWP CS TO W. GOSHEN,,Public,N,,N,UNC,,2023-05-03,
"42000124004",1195461,PA,Wastewater,NESHAMINY FORCE MAIN,,Public,N,,Y,UNC,,2023-05-03,
"42001203002",1195674,PA,Wastewater,NORTHWESTERN LANCASTER CO AUTH,,Public,N,,N,UNC,,2023-05-03,
"42001282001",1195733,PA,Wastewater,TOPTON BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42002007001",1195780,PA,Wastewater,TROY BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42003030001",1196009,PA,Wastewater,SALISBURY BORO,,Public,N,,N,UNC,,2023-05-03,
"42003055001",1196027,PA,Wastewater,GREENE TWP SS TO CHAMBERSBURG,,Public,N,,N,UNC,,2023-05-03,
"42003159001",1196137,PA,Wastewater,NEW FREEDOM STP,,Public,N,,N,UNC,,2023-05-03,
"42003193002",1196168,PA,Wastewater,ANTRIM TWP SS TO GREENCASTLE,,Public,N,,N,UNC,,2023-05-03,
"46000451001",1179317,SD,Wastewater,EMERY STP,,Public,N,,N,UNC,,2013-04-26,
"45000120001",1157048,SC,Wastewater,LYMAN WASTE TREATMENT PLA,,Public,N,,N,UNC,,2023-05-03,
"45000162001",1157069,SC,Wastewater,Cowpens/Pacolet River Plant,,Public,N,,N,UNC,,2023-05-03,
"28000020001",1160174,MS,Wastewater,AMORY POTW,,Public,N,,N,UNC,,2023-05-03,
"42005082001",1196582,PA,Wastewater,HANOVER TWP WASHINGTION STP#1,,Public,N,,N,UNC,,2023-05-03,
"42005095001",1196594,PA,Wastewater,BRADDOCK BORO CS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42005142001",1196638,PA,Wastewater,OHIOPYLE BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42005171001",1196662,PA,Wastewater,WEST BETHLEHEM TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42005193004",1196692,PA,Wastewater,UNITY TWP MA - PLEASANT UNITY STP,,Public,N,,N,UNC,,2023-05-03,
"42006002001",1196959,PA,Wastewater,TIONESTA BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42006018001",1196970,PA,Wastewater,FARRELL CITY STP,,Public,N,,N,UNC,,2023-05-03,
"42006076001",1197011,PA,Wastewater,KNOX BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42006152001",1197071,PA,Wastewater,COUDERSPORT AREA STP,,Public,N,,N,UNC,,2023-05-03,
"42006160001",1197081,PA,Wastewater,SUMMERVILLE BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42004204001",1227217,PA,Wastewater,ALEXANDRIA BORO PORTER TWP JSA,,Public,N,,N,UNC,,2023-05-03,
"42007502001",1227249,PA,Wastewater,FAIRVIEW BORO STP,,Public,N,,N,UNC,,2023-05-03,
"28000420001",1233729,MS,Wastewater,FLORA POTW,,Public,N,,N,UNC,,2023-05-03,
"42008012020",3528556,PA,Wastewater,Redstone Township Sewer Authority,,Public,N,,N,UNC,,2023-05-03,
"42000027001",1195363,PA,Wastewater,WARRINGTON CS TO HORSHAM,,Public,N,,N,UNC,,2023-05-03,
"42001004001",1195502,PA,Wastewater,TERRE HILL BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42001041001",1195534,PA,Wastewater,STRAUSSTOWN BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42001086001",1195585,PA,Wastewater,MANOR TWP SS TO LASA,,Public,N,,N,UNC,,2023-05-03,
"42002065001",1195833,PA,Wastewater,HANOVER TWP LUZERNE SS,,Public,N,,N,UNC,,2023-05-03,
"42002078001",1195846,PA,Wastewater,SWOYERVILLE SS,,Public,N,,N,UNC,,2023-05-03,
"42002347001",1195978,PA,Wastewater,WRIGHT TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42003010003",1195992,PA,Wastewater,W. PENNSBORO TWP MA STP,,Public,N,,N,UNC,,2023-05-03,
"42003021001",1196001,PA,Wastewater,LAKE STONYCREEK SS,,Public,N,,N,UNC,,2023-05-03,
"42003090001",1196070,PA,Wastewater,HANOVER BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42003209001",1196183,PA,Wastewater,NEW BUFFALO BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42004007001",1196231,PA,Wastewater,GREENFIELD TWP BLAIR STP,,Public,N,,N,UNC,,2023-05-03,
"42004055001",1196269,PA,Wastewater,CENTRE HALL POTTER STP,,Public,N,,N,UNC,,2023-05-03,
"42004073001",1196289,PA,Wastewater,WILMORE BORO CS,,Public,N,,N,UNC,,2023-05-03,
"42004099001",1196319,PA,Wastewater,SNYDERTOWN BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42005003001",1196447,PA,Wastewater,MARKLEYSBURG STP,,Public,N,,N,UNC,,2023-05-03,
"42005032001",1196497,PA,Wastewater,BRENTWOOD BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42005039001",1196516,PA,Wastewater,CANTON TWP WASHINGTON SS,,Public,N,,N,UNC,,2023-05-03,
"42005054012",1196540,PA,Wastewater,RAYBURN TWP CS TO KITTANNING,,Public,N,,N,UNC,,2023-05-03,
"42005279001",1196771,PA,Wastewater,CRAFTON BORO CS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42006004001",1196960,PA,Wastewater,FREDONIA BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42006070001",1197006,PA,Wastewater,ROUSEVILLE BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42006080001",1197015,PA,Wastewater,WESTOVER BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42006123001",1197043,PA,Wastewater,NESHANNOCK TWP SS TO NEW CASTLE,,Public,N,,N,UNC,,2023-05-03,
"42006125001",1197044,PA,Wastewater,HERMITAGE MA - BOBBY RUN STP,,Public,N,,N,UNC,,2023-05-03,
"42006203001",1197116,PA,Wastewater,PULASKI TWP STP,,Public,N,,N,UNC,,2023-05-03,
"42007600006",3517943,PA,Wastewater,Lower Chichester Twp,,Public,N,,N,UNC,,2023-05-03,
"42008001202",3525378,PA,Wastewater,Roamingwood Sewer and Water,,Public,N,,N,UNC,,2023-05-03,
"42004063003",1196278,PA,Wastewater,CENTRAL BLAIR LAKEMONT CS,,Public,N,,N,UNC,,2023-05-03,
"42004110001",1196335,PA,Wastewater,HASTINGS AREA STP,,Public,N,,N,UNC,,2023-05-03,
"42004112001",1196337,PA,Wastewater,TUNNELHILL BOROUGH CS,,Public,N,,N,UNC,,2023-05-03,
"42004288001",1196435,PA,Wastewater,BEECH CREEK BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42005025001",1196488,PA,Wastewater,NORTH IRWIN BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42005173001",1196665,PA,Wastewater,MADISON BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42005259001",1196757,PA,Wastewater,EAST WASHINGTON BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42005309001",1196807,PA,Wastewater,WHITE TWP CS TO BEAVER FALLS,,Public,N,,N,UNC,,2023-05-03,
"42005336001",1196842,PA,Wastewater,PORT VUE BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42005383001",1196889,PA,Wastewater,HEIDELBERG BORO SS TO ALCOSAN,,Public,N,,N,UNC,,2023-05-03,
"42006031001",1196983,PA,Wastewater,NORTH EAST TWP SS,,Public,N,,N,UNC,,2023-05-03,
"42006087001",1197021,PA,Wastewater,ST PETERSBURG BORO CS,,Public,N,,N,UNC,,2023-05-03,
"42006182001",1197099,PA,Wastewater,SOUTHWEST WARREN (TIDIOUTE) STP,,Public,N,,N,UNC,,2023-05-03,
"42000055001",1195394,PA,Wastewater,LANSDALE BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42000116001",1195450,PA,Wastewater,EAST CALN TWP CS TO DOWNINGTOWN,,Public,N,,N,UNC,,2023-05-03,
"42000135001",1195473,PA,Wastewater,CHELTENHAM TWP CS,,Public,N,,N,UNC,,2023-05-03,
"42001055003",1195553,PA,Wastewater,WYOMISSING HILLS SS TO READING,,Public,N,,N,UNC,,2023-05-03,
"42001304001",1195755,PA,Wastewater,EAST UNION TWP STP (SCHUYLKILL),,Public,N,,N,UNC,,2023-05-03,
"42002050001",1195820,PA,Wastewater,BENTON NICHOLSON STP,,Public,N,,N,UNC,,2023-05-03,
"42002107001",1195875,PA,Wastewater,MOOSIC BORO SS,,Public,N,,N,UNC,,2023-05-03,
"42003105001",1196083,PA,Wastewater,HOPEWELL BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42003144001",1196126,PA,Wastewater,EASTERN YORK STP (HELLAM),,Public,N,,N,UNC,,2023-05-03,
"42003164001",1196142,PA,Wastewater,FAIRFIELD MUN AUTH STP,,Public,N,,N,UNC,,2023-05-03,
"42007705001",370014,PA,Wastewater,INDIANA CO MSA - EMEIGH EXTENSION,,Public,N,,N,UNC,,2023-05-03,
"42001114002",370458,PA,Wastewater,Conewago Twp (Dauphin) CS,,Public,N,,N,UNC,,2023-05-03,
"28000132001",1160213,MS,Wastewater,BOYLE COLLECTION,,Public,N,,Y,UNC,,2023-05-03,
"28000205001",1160228,MS,Wastewater,CARY POTW,,Public,N,,N,UNC,,2023-05-03,
"28000467002",1160298,MS,Wastewater,GAUTIER COLLECTION,,Public,N,,N,UNC,,2023-05-03,
"28000580001",1160329,MS,Wastewater,NEW HOULKA POTW WEST,,Public,N,,N,UNC,,2023-05-03,
"28000605001",1160332,MS,Wastewater,ITTA BENA POTW,,Public,N,,N,UNC,,2023-05-03,
"28000945001",1160406,MS,Wastewater,OSYKA POTW,,Public,N,,N,UNC,,2023-05-03,
"28001825001",1160777,MS,Wastewater,TUNICA CO UTIL DIST - HOLLYWOOD,,Public,N,,N,UNC,,2023-05-03,
"42006215100",1197125,PA,Wastewater,GLADE TWP CS,,Public,N,,N,UNC,,2023-05-03,
"42006186001",1197103,PA,Wastewater,TITUSVILLE STP,,Public,N,,N,UNC,,2023-05-03,
"42006212100",1197122,PA,Wastewater,BROKENSTRAW VALLEY STP,,Public,N,,N,UNC,,2023-05-03,
"42004071001",1196286,PA,Wastewater,BELLEFONTE BORO STP,,Public,N,,N,UNC,,2023-05-03,
"42005137001",1196632,PA,Wastewater,WEST LEISENRING-BUTE STP,,Public,N,,N,UNC,,2023-05-03,
"42005248005",1196747,PA,Wastewater,WEST MIFFLIN BORO SS TO DUQUESNE,,Public,N,,N,UNC,,2023-05-03,
"42005325001",1196831,PA,Wastewater,ARNOLD CITY SS,,Public,N,,N,UNC,,2023-05-03,
"42006142001",1197063,PA,Wastewater,PERRY TWP CS TO ELLPORT,,Public,N,,N,UNC,,2023-05-03,
"42006166001",1197084,PA,Wastewater,PUNXSUTAWNEY BORO STP,,Public,N,,N,UNC,,2023-05-03,
"32000001001",1144623,NV,Wastewater,BEATTY WWTF,,Public,N,,Y,UNC,,2023-05-03,
"32000007002",1144634,NV,Wastewater,MCDERMITT STP,,Public,N,,Y,UNC,,2023-05-03,
"32000020009",1144660,NV,Wastewater,Fernley,,Public,N,,N,UNC,,2023-05-03,
"06001095001",1175242,CA,Wastewater,BERTSCH-OCEANVIEW COL SYM,,Public,N,,N,UNC,,2023-05-03,
"06005103005",1175630,CA,Wastewater,BRENTWOOD PK-TWAIN HTCOLL,,Public,N,,N,UNC,,2023-05-03,
"46000002001",1179111,SD,Wastewater,MOBRIDGE WWTP,,Public,N,,N,UNC,,2013-04-26,
"46000100001",1179199,SD,Wastewater,WAGNER WWTP,,Public,N,,N,UNC,,2013-04-26,
"45000142001",1238528,SC,Wastewater,INMAN WWTP,,Public,N,,N,UNC,,2023-05-03,
"42001289002",370634,PA,Wastewater,East Earl SA - Goodville STP & CS,,Public,N,,N,UNC,,2023-05-03,
"42005428002",416952,PA,Wastewater,MANOR TWP,,Public,N,,N,UNC,,2023-05-03,
"45000140001",1157056,SC,Wastewater,ALLENDALE-FAIRFAX STP,,Public,N,,N,UNC,,2023-05-03,
"45000261005",1157154,SC,Wastewater,MIDDLEBRANCH CREEK,,Public,N,,N,UNC,,2023-05-03,
"28000216001",1160232,MS,Wastewater,CHESTERVILLE SEPTICS,,Public,N,,N,UNC,,2023-05-03,
"28001537001",1160569,MS,Wastewater,WILLIAMSVILLE SEPTICS,,Public,N,,N,UNC,,2023-05-03,
"41000264001",1164475,OR,Wastewater,SPRAY STP,,Public,N,,Y,UNC,,2023-05-03,
"42001793301",3214432,PA,Wastewater,KARTHAUS / BURNSIDE TWP STP,,Public,N,,N,UNC,,2023-05-03,
"32000039001",1144685,NV,Wastewater,MINDEN-GARDNERVILLE WWTF,,Public,N,,N,UNC,,2023-05-03,
"42001017002",418377,PA,Wastewater,NORTH MANHEIM TWP SS,,Public,N,,N,UNC,,2023-05-03,
