"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_NAME","DESCRIPTION","OWNER_TYPE","SUPERFUND_FLAG","SEMS_ID","SCF_ELIGIBLE","REVIEW_STATUS","REVIEW_TYPE","DATE_LAST_MODIFIED","NO_NEEDS"
"02000156001",1104807,AK,Wastewater,Nenana WWTP,,Public,N,,N,FA,Partial,2023-04-26,Y
"13000109003",1109112,GA,Wastewater,Fayetteville WWTP,,Public,N,,N,FA,Partial,2023-05-03,Y
"13000207002",1109237,GA,Wastewater,Spence Field WPCP,,Public,N,,N,FA,Partial,2023-05-03,
"13000500001",1109298,GA,Wastewater,Little River WRF,,Public,N,,N,FA,Partial,2023-03-01,Y
"42005384001",1196890,PA,Wastewater,HOMESTEAD BORO CS TO ALCOSAN,,Public,N,,N,FA,Partial,2023-05-03,Y
"42006144001",1197064,PA,Wastewater,ELLWOOD CITY BORO STP,,Public,N,,N,FA,Partial,2023-05-03,
"55000009001",1206003,WI,Wastewater,CUSHING SD #1 - STP,,Public,N,,Y,FA,Partial,2023-05-03,Y
"55000038001",1206032,WI,Wastewater,MOUNT STERLING - CS,,Public,N,,N,FA,Partial,2023-05-03,
"55000962001",1206136,WI,Wastewater,EPHRAIM STP,,Public,N,,Y,FA,Partial,2023-05-03,Y
"55003070001",1206429,WI,Wastewater,MILLTOWN STP,,Public,N,,Y,FA,Partial,2023-05-03,
"55003220002",1206459,WI,Wastewater,MOUNT HOREB STP,,Public,N,,Y,FA,Partial,2023-05-03,Y
"55004230001",1206600,WI,Wastewater,ROTHSCHILD -  CS,,Public,N,,Y,FA,Partial,2023-05-03,Y
"55004590001",1206642,WI,Wastewater,STAR PRAIRIE STP,,Public,N,,Y,FA,Partial,2023-05-03,Y
"55009792001",1206958,WI,Wastewater,LYNDON SD #1 - CS,,Public,N,,Y,FA,Partial,2023-05-03,
"55009806001",1206965,WI,Wastewater,SHEBOYGAN SD #2 - CS,,Public,N,,N,FA,Partial,2023-05-03,
"24000001001",1214114,MD,Wastewater,BACK RIVER WWTP,,Public,N,,N,FA,Full,2023-06-26,
"24000057500",1214333,MD,Wastewater,Tolchester WWTP,,Public,N,,N,FA,Partial,2023-05-25,Y
"36001009001",1220246,NY,Wastewater,Greater Atlantic Beach W.Recl. Dist,,Public,N,,N,FA,Partial,2023-03-01,Y
"36001015017",1220274,NY,Wastewater,Suffolk (Co) SCSD #18 Haupp-Ind. STP,,Public,N,,Y,FA,Audit,2022-12-14,
"36003072008",1220485,NY,Wastewater,Carmel (T) SD #7 STP -Country Manor,,Public,N,,N,FA,Partial,2023-05-03,
"36005024001",1220840,NY,Wastewater,Chateaugay (V)  WWTP,,Public,N,,N,FA,Partial,2022-12-01,
"36005043001",1220857,NY,Wastewater,Waterford (T) WWTP & Collection System,,Public,N,,Y,FA,Partial,2023-03-01,Y
"21000369001",1235525,KY,Wastewater,WHITESBURG STP,,Public,N,,N,FA,Partial,2023-05-03,
"22003408001",1237441,LA,Wastewater,SIBLEY LAGOON,,Public,N,,N,FA,Partial,2023-05-03,Y
"30000141001",1238251,MT,Wastewater,CULBERTSON WWTP,,Public,N,,N,FA,Partial,2023-05-03,Y
"56000081001",1238686,WY,Wastewater,WHEATLAND LAGOON,"3-cell stabilization lagoon",Public,N,,N,FA,Audit,2023-03-10,
"36004107001",2858160,NY,Wastewater,Hoosick (T) Sewers,,Public,N,,N,FA,Partial,2023-03-01,Y
"48091032001",2939682,TX,Wastewater,Deweyville CS,,Public,N,,N,FA,Partial,2023-05-12,Y
"37000813001",2940442,NC,Wastewater,ASKEWVILLE COLL. SYS.,,Public,N,,N,FA,Partial,2023-03-01,Y
"06008023014",2944225,CA,Wastewater,OCSD Collection System No. 14,,Public,N,,N,FA,Partial,2022-08-29,Y
"06008023003",2945422,CA,Wastewater,OCSD Collection System No. 3,,Public,N,,N,FA,Full,2022-08-29,
"16000129001",2955070,ID,Decentralized Wastewater Treatment,Oakley Septic Systems,,Public,N,,Y,FA,None,2022-08-29,Y
"34002545021",2956973,NJ,Nonpoint Source,Millstone Township - NPS,,Public,N,,N,FA,Partial,2023-05-03,
"48003030005",2967744,TX,Wastewater,China Spring CS,,Public,N,,N,FA,Partial,2023-05-12,Y
"39008330014",3009262,OH,Wastewater,Metropolitan Collection (Girard),,Public,N,,N,FA,Partial,2023-05-03,Y
"36004014001",1220706,NY,Wastewater,Hancock (V) WWTP,,Public,N,,Y,FA,Partial,2023-03-01,Y
"39003065001",1081083,OH,Wastewater,Glandorf Sewer System,,Public,N,,N,FA,Partial,2023-05-09,Y
"39004032001",1081150,OH,Wastewater,Kenton WWTP & Sewer System,,Public,N,,Y,FA,Partial,2023-05-03,
"39006028001",1081427,OH,Wastewater,North Canton Sewer System,,Public,N,,N,FA,Partial,2023-05-09,Y
"39007169001",1081511,OH,Wastewater,Rocky River WWTP & Sewer System,,Public,N,,N,FA,Partial,2023-05-03,
"39007378001",1081522,OH,Wastewater,Saint Paris WWTP & Sewer System,,Public,N,,Y,FA,Partial,2023-05-12,Y
"39008072019",1081596,OH,Wastewater,Fairlawn Sewer System,,Public,N,,Y,FA,Partial,2023-05-03,Y
"26000815001",1088632,MI,Wastewater,LUNA PIER STP-CS,,Public,N,,N,FA,Partial,2023-05-13,Y
"26000907001",1088641,MI,Wastewater,BRIDGEPORT TWP STP,,Public,N,,N,FA,Partial,2023-05-13,Y
"26003033001",1088845,MI,Wastewater,WALKERVILLE STP,,Public,N,,N,FA,Partial,2023-05-12,Y
"25000015001",1092319,MA,Wastewater,Ipswich Sewerage Collection System and WWTF,"The town operates a collection system and treatment facility to meet wastewater needs.
Permit: MA0100609 was transferred to MAG590036; authorization date 4/1/2023.",Public,N,,N,FA,Partial,2023-05-26,Y
"25000264001",1092546,MA,Decentralized Wastewater Treatment,Duxbury On-site Septic Systems,The town has onsite septic systems to meet wastewater needs.,Public,N,,N,FA,None,2023-05-03,Y
"54001592003",1094836,WV,Wastewater,HANCOCK CO PSD - WEIRTON CS,,Public,N,,N,FA,Partial,2023-05-03,
"33000007001",1100903,NH,Wastewater,New Hampton Village WWTF,,Public,N,,N,FA,Partial,2023-03-01,Y
"08000251001",1067040,CO,Wastewater,HUDSON STP,"110018W",Public,N,,Y,FA,Partial,2023-05-03,Y
"08000274001",1067063,CO,Wastewater,BUENA VISTA WWTP,,Public,N,,N,FA,Partial,2023-03-01,
"08000328007",1067116,CO,Wastewater,BONNY REC. AREA STP,,Public,N,,N,FA,Partial,2023-05-03,Y
"04000101001",1069307,AZ,Wastewater,Alpine SD WWTF,,Public,N,,Y,FA,Partial,2023-05-05,Y
"45000279001",1157190,SC,Wastewater,GREENVILLE WW COLL SYS,,Public,N,,N,FA,Partial,2022-08-29,
"30000088001",1159148,MT,Wastewater,THREE FORKS STP,Two-cell facultative lagoon and discharge to either two I/P cells during the summer or to a storage pond during the winter months.,Public,N,,N,FA,Partial,2023-05-03,Y
"28000495001",1160306,MS,Wastewater,GREENVILLE POTW,,Public,N,,N,FA,Full,2023-05-04,
"41000008001",1164263,OR,Wastewater,MOLALLA STP,,Public,N,,Y,FA,Full,2022-08-29,
"41000285001",1164491,OR,Wastewater,WALLOWA LAKE C S,,Public,N,,N,FA,Partial,2022-06-01,Y
"47000197001",1165996,TN,Decentralized Wastewater Treatment,CALHOUN,,Public,N,,N,FA,None,2023-05-03,Y
"47000345001",1166028,TN,Wastewater,Dandridge STP,,Public,N,,N,FA,Partial,2023-05-03,Y
"47001440001",1166217,TN,Wastewater,Tracy City Collection System,,Public,N,,N,FA,Partial,2023-05-03,Y
"47008212001",1166285,TN,Decentralized Wastewater Treatment,Cross Plains Wastewater System,,Public,N,,N,FA,None,2023-05-03,Y
"22003127001",1168395,LA,Wastewater,CHATHAM POND,,Public,N,,N,FA,Partial,2023-05-03,Y
"22009033004",1168612,LA,Wastewater,BAKER CS,,Public,N,,N,FA,Partial,2023-05-10,Y
"40000031001",1172452,OK,Wastewater,JAY UA WWT,State ID S-21614,Public,N,,Y,FA,Partial,2023-03-01,
"40000179001",1172571,OK,Wastewater,SPERRY USA WWT,State ID S-21306,Public,N,,Y,FA,Partial,2023-03-01,
"40000356001",1172635,OK,Wastewater,CARNEGIE PWA WWT,State ID S-10814,Public,N,,Y,FA,Partial,2023-05-03,Y
"13000575009",1109383,GA,Wastewater,Scott Creek WPCP,"Scott Cr WPCP
Hwy 212 South",Public,N,,N,FA,Partial,2023-03-01,Y
"13000638003",1109452,GA,Wastewater,Meriweather Street WPCP #3,,Public,N,,Y,FA,Partial,2023-03-01,Y
"13000638004",1109453,GA,Wastewater,Loan Oak WPCP #4,,Public,N,,Y,FA,Partial,2023-06-01,Y
"13000769001",1109594,GA,Wastewater,Quitman WPCP,,Public,N,,Y,FA,Partial,2023-05-04,
"13000779001",1109603,GA,Wastewater,Sterling Creek WRF,,Public,N,,N,FA,Partial,2022-12-01,
"17000197001",1113473,IL,Wastewater,LAGRANGE HIGHLANDS SEWERS,,Public,N,,N,FA,Partial,2023-05-03,Y
"17000207001",1113482,IL,Wastewater,BELLWOOD SEWER SYSTEM,,Public,N,,N,FA,Partial,2023-05-11,Y
"17000508001",1113785,IL,Wastewater,ATLANTA SEWER & STP,,Public,N,,N,FA,Partial,2023-05-03,Y
"17001220001",1114064,IL,Wastewater,PATOKA STP,,Public,N,,N,FA,Partial,2023-03-01,Y
"17005814001",1114266,IL,Wastewater,ALLENDALE NORTH STP,,Public,N,,N,FA,Partial,2023-03-01,Y
"17007302001",1114321,IL,Wastewater,"Cortland, Town of",L173796,Public,N,,Y,FA,Partial,2023-05-03,Y
"36005021002",3484790,NY,Wastewater,Westport (T) Wadhams SD STP,,Public,N,,N,FA,Partial,2023-03-01,Y
"37009806001",3487853,NC,Wastewater,SIMS COLL. SYS.,,Public,N,,N,FA,Partial,2022-12-01,
"37005007001",3489352,NC,Wastewater,WHITTIER SANT. DIST. TWASA WWTP 4,,Public,N,,N,FA,Partial,2022-12-01,Y
"08209000001",3500151,CO,Wastewater,Holland Creek MD,"080048W",Public,N,,Y,FA,Partial,2023-05-03,Y
"08209000119",3500271,CO,Stormwater,Pagosa Area  WSD NPS,"050040W
",Public,N,,N,FA,Partial,2022-12-01,
"27044000667",3500966,MN,Wastewater,COHASSET CS,,Public,N,,Y,FA,Partial,2023-03-01,
"08209000153",3501034,CO,Wastewater,Park County Moore Dale Ranch,"030213W",Public,N,,N,FA,Partial,2023-05-03,Y
"17002046001",3505500,IL,Stormwater,Rockford Stormwater,,Public,N,,N,FA,Partial,2022-08-29,
"53200802064",3507296,WA,Stormwater,MOSES LAKE CITY OF - STORMWATER,,Public,N,,N,FA,Partial,2022-08-29,
"24000057013",3507401,MD,Decentralized Wastewater Treatment,Ashleigh Knolls Sewage Disposal,,Private,N,,N,FA,None,2023-05-03,Y
"48004026801",3507483,TX,Stormwater,Dallas Stormwater System,,Public,N,,N,FA,Full,2023-06-14,
"36008043001",1221242,NY,Wastewater,Webster (V) WWTP,,Public,N,,N,FA,Partial,2022-12-01,
"54002905001",1095044,WV,Wastewater,MATEWAN WWTP,,Public,N,,Y,FA,Partial,2023-03-01,
"54003204001",1095095,WV,Wastewater,WARM SPRINGS PSD - GRT CACAPON TP,,Public,N,,Y,FA,Partial,2023-05-03,Y
"33000106001",1100989,NH,Wastewater,Merrimack County Home WWTF,,Public,N,,N,FA,Partial,2023-03-01,Y
"01000004002",1101828,AL,Wastewater,ALEXANDER CITY COLEY CREEK WWTP,,Public,N,,N,FA,Partial,2022-08-29,Y
"05000134001",1104967,AR,Decentralized Wastewater Treatment,Gum Springs Septic Tanks,,Public,N,,N,FA,None,2023-05-03,Y
"05000139001",1104971,AR,Wastewater,Greenway WWTP,,Public,N,,Y,FA,Partial,2023-05-03,
"05000547001",1105347,AR,Wastewater,Luxora WWTP,,Public,N,,Y,FA,Partial,2023-05-05,Y
"05000769001",1105556,AR,Decentralized Wastewater Treatment,Hunter Septic Tanks,,Public,N,,N,FA,None,2023-05-03,Y
"13000121001",1109123,GA,Wastewater,Hinesville Wastewater Collection,,Public,N,,N,FA,Partial,2023-03-01,Y
"17000161001",1113440,IL,Wastewater,ADDISON WWTP SOUTH,,Public,N,,N,FA,Full,2023-04-19,
"17000178001",1113455,IL,Wastewater,LOVINGTON STP,,Public,N,,N,FA,Partial,2023-05-03,Y
"17000326001",1113594,IL,Wastewater,TREMONT STP,,Public,N,,N,FA,Partial,2023-05-03,Y
"17000418003",1113688,IL,Wastewater,BOLINGBROOK STP# 3,,Public,N,,N,FA,Full,2023-03-01,
"17000463001",1113734,IL,Wastewater,RIVER FOREST COLLECTION SYSTEM,,Public,N,,N,FA,Partial,2022-12-01,
"17000535001",1113812,IL,Wastewater,WINTHROP HARBOR COL. SYS.,,Public,N,,N,FA,Partial,2023-05-11,Y
"17000555001",1113832,IL,Wastewater,MELROSE PARK COL. SYS.,,Public,N,,N,FA,Partial,2023-05-03,Y
"17001316001",1114079,IL,Wastewater,KEITHSBURG STP,,Public,N,,N,FA,Partial,2023-03-01,Y
"17007110002",1114295,IL,Wastewater,BENLD STP,,Public,N,,N,FA,Partial,2023-03-01,Y
"17007204001",1114309,IL,Wastewater,CARLYLE STP & COLLECTION SYSTEM,,Public,N,,N,FA,Partial,2022-08-29,
"17009953001",1114470,IL,Wastewater,DIAMOND STP,,Public,N,,N,FA,Partial,2023-03-01,Y
"18000037001",1120084,IN,Wastewater,Amo-Coatsville CD WWTP,,Public,N,,Y,FA,Partial,2022-12-01,
"18005994011",1120521,IN,Wastewater,ADAMS LAKE RSD,,Public,N,,Y,FA,Partial,2023-03-01,Y
"15000001003",1123259,HI,Wastewater,KULAIMANO WWTF,,Public,N,,N,FA,Full,2023-05-31,
"15000003011",1123271,HI,Wastewater,KAHUKU WWTP,,Public,N,,N,FA,Full,2023-05-26,
"19000015001",1123464,IA,Wastewater,ALGONA WWTP,,Public,N,,Y,FA,Partial,2023-03-01,
"19000216001",1123635,IA,Wastewater,DEFIANCE STL,,Public,N,,Y,FA,Partial,2023-05-03,Y
"01000150001",1101985,AL,Wastewater,SARALAND WWTP,,Public,N,,N,FA,Partial,2022-08-29,
"05000227001",1105055,AR,Wastewater,Mitchellville WWTP,,Public,N,,Y,FA,Partial,2023-05-03,
"05000255001",1105083,AR,Decentralized Wastewater Treatment,Denning Septic Tanks,,Public,N,,N,FA,None,2023-05-03,Y
"13000071001",1109070,GA,Wastewater,Baconton WPCP,,Public,N,,N,FA,Partial,2023-05-03,Y
"13000213001",1109250,GA,Wastewater,Baldwin County Wastewater Collection,,Public,N,,Y,FA,Partial,2023-05-07,Y
"13000545001",1109344,GA,Wastewater,Byron WPCP,,Public,N,,N,FA,Partial,2023-05-03,Y
"13000574001",1109373,GA,Wastewater,Concord North Pond,,Public,N,,Y,FA,Partial,2023-03-01,
"17000108001",1113390,IL,Wastewater,MAHOMET STP,,Public,N,,N,FA,Partial,2022-12-01,
"17000148001",1113422,IL,Wastewater,FRANKFORT WEST (REGIONAL) STP,,Public,N,,N,FA,Full,2023-03-01,
"17000241003",1113520,IL,Wastewater,STOOKEY TWP PLT #3,,Public,N,,N,FA,Partial,2022-12-02,
"17000300001",1113569,IL,Wastewater,GOODFIELD WWTP,,Public,N,,N,FA,Partial,2023-03-01,Y
"56000310001",478995,WY,Wastewater,Bairoil - South Lagoon,"3-cell stabilization lagoon",Public,N,,N,FA,Partial,2023-03-01,Y
"29002415002",482158,MO,Wastewater,Montgomery City East WWTP,,Public,N,,Y,FA,Partial,2023-05-03,Y
"25000720001",487286,MA,Decentralized Wastewater Treatment,Aquinnah On-site Septic Systems,,Public,N,,N,FA,None,2023-05-03,Y
"08000500021",1067166,CO,Wastewater,EAST EATON WSD,,Public,N,,N,FA,Partial,2023-05-03,Y
"04002118001",1069591,AZ,Wastewater,Kearny STP,,Public,N,,Y,FA,Partial,2023-05-03,Y
"01000389001",1102196,AL,Wastewater,SNEAD WWTP,,Public,N,,N,FA,Partial,2022-08-29,
"04002101001",1069573,AZ,Wastewater,Superstition Mountain WWTP,,Public,N,,N,FA,Partial,2022-12-01,
"04002501005",1069615,AZ,Wastewater,Sedona WWTF,,Public,N,,N,FA,Partial,2022-12-01,
"09000690001",1071854,CT,Wastewater,KILLINGLY WPCF,,Public,N,,N,FA,Partial,2023-05-03,
"09000840004",1071875,CT,Wastewater,BEAVERBROOK WPCF,,Public,N,,N,FA,Partial,2023-05-03,Y
"34002027001",1073506,NJ,Wastewater,Eatontown Boro SA - CS,,Public,N,,N,FA,Partial,2023-05-03,Y
"34002061001",1073511,NJ,Wastewater,Old Bridge Township - CS,,Public,N,,N,FA,Full,2023-05-03,
"34002114002",1073533,NJ,Wastewater,Western Monmouth UA - Pine Brook STP/CS,,Public,N,,N,FA,Full,2023-05-31,
"34003367001",1073654,NJ,Wastewater,Point Pleasant Beach Borough - CS,,Public,N,,N,FA,Partial,2023-05-03,Y
"34004068001",1073707,NJ,Wastewater,Monroe Township (Gloucester) MUA CS,,Public,N,,N,FA,Partial,2023-05-03,
"34005500001",1073776,NJ,Wastewater,West Cape May - CS,,Public,N,,N,FA,Partial,2023-05-09,Y
"34006464001",1073850,NJ,Wastewater,Woodbury Heights Borough - CS,,Public,N,,N,FA,Partial,2023-05-03,
"34008504001",1073936,NJ,Wastewater,Milford Borough - CS/STP,,Public,N,,N,FA,Partial,2023-05-03,
"12000001033",1078108,FL,Wastewater,DANIA BEACH CS,,Public,N,,N,FA,Partial,2023-05-03,
"12000227001",1078373,FL,Wastewater,Gretna WWTP,,Public,N,,N,FA,Partial,2023-03-01,Y
"39000201003",1080625,OH,Wastewater,Ashtabula Co Coffee Creek WWTP,,Public,N,,N,FA,Partial,2023-05-03,
"39000210001",1080633,OH,Wastewater,Wayne Co Gingery Allotment WWTP & Sewers,,Public,N,,Y,FA,Partial,2023-05-09,Y
"39000302001",1080715,OH,Wastewater,Chesterville WWTP & Sewer System,,Public,N,,Y,FA,Partial,2023-05-03,
"39002381001",1080999,OH,Wastewater,Eastlake Sewer System,,Public,N,,N,FA,Partial,2023-05-03,
"39005450001",1081292,OH,Wastewater,Warren Co Morrow/Roachester Sewers,,Public,N,,N,FA,Partial,2023-05-09,Y
"26000077001",1088354,MI,Wastewater,DURAND WWTF,,Public,N,,N,FA,Partial,2023-05-03,
"26000313009",1088459,MI,Wastewater,MYERS & BROWER LAKE SEWER,,Public,N,,N,FA,Partial,2023-05-13,Y
"26002010001",1088709,MI,Wastewater,ESCANABA WWTP,,Public,N,,N,FA,Partial,2023-05-12,Y
"26002014002",1088722,MI,Wastewater,MARQUETTE TWP CS,,Public,N,,N,FA,Partial,2023-05-12,Y
"26003097001",1088894,MI,Wastewater,MARENISCO TWP STP,,Public,N,,N,FA,Partial,2023-05-12,Y
"26004019001",1089041,MI,Wastewater,ERIE TWP CS(TOLEDO),,Public,N,,N,FA,Partial,2023-05-12,Y
"25000117001",1092411,MA,Wastewater,Danvers Sewerage Collection System,The town utilizes a collection system to meet wastewater needs.,Public,N,,N,FA,Partial,2023-05-03,Y
"41000000001",3515100,OR,Wastewater,Klamath County School District,,Public,N,,N,FA,Partial,2022-12-01,Y
"17000603001",1113882,IL,Wastewater,FLANAGAN STP,,Public,N,,N,FA,Partial,2023-03-01,Y
"17001109001",1114045,IL,Wastewater,PRINCETON STP,,Public,N,,N,FA,Full,2022-08-31,
"17003716001",1114164,IL,Wastewater,FINDLAY STP,,Public,N,,N,FA,Partial,2023-03-01,Y
"17005318001",1114218,IL,Wastewater,COFFEEN STP,,Public,N,,N,FA,Partial,2023-03-01,Y
"17005805001",1114259,IL,Wastewater,GALENA STP,,Public,N,,N,FA,Partial,2022-08-29,
"17009305001",1114412,IL,Wastewater,WAYNESVILLE,,Public,N,,N,FA,Partial,2023-03-01,Y
"19000030001",1123479,IA,Wastewater,APLINGTON WWTP,,Public,N,,Y,FA,Partial,2023-05-03,Y
"19000065001",1123510,IA,Wastewater,BAYARD WWTP,,Public,N,,Y,FA,Partial,2023-03-01,
"19000585001",1123966,IA,Wastewater,MORAVIA STL,,Public,N,,Y,FA,Partial,2022-12-01,
"16000001001",1128546,ID,Wastewater,POCATELLO STP,,Public,N,,N,FA,Full,2022-08-29,
"16000042001",1128588,ID,Decentralized Wastewater Treatment,HAUSER SEPTIC SYSTEMS,,Public,N,,Y,FA,None,2022-08-29,Y
"16000118001",1128658,ID,Wastewater,CAMBRIDGE SEWAGE LAGOON,,Public,N,,Y,FA,Partial,2023-05-03,Y
"16000197001",1128721,ID,Decentralized Wastewater Treatment,HAMMETT SEPTIC SYSTEMS,,Public,N,,Y,FA,None,2022-08-29,Y
"20000206001",1130199,KS,Wastewater,BARNES WWTP,,Public,N,,N,FA,Partial,2023-05-03,Y
"20000408001",1130232,KS,Wastewater,CARBONDALE WWTP,,Public,N,,N,FA,Partial,2023-05-03,Y
"20000785001",1130400,KS,Wastewater,WELLSVILLE WWTP,,Public,N,,N,FA,Partial,2023-05-08,Y
"20000955001",1130460,KS,Wastewater,PEABODY WWTP,,Public,N,,N,FA,Partial,2023-05-09,Y
"55000180080",1206050,WI,Wastewater,DODGE SD #1 - STP,,Public,N,,Y,FA,Partial,2023-05-03,Y
"55001111011",1206152,WI,Wastewater,CRYSTAL LAKE SD - STP (Barron),,Public,N,,Y,FA,Partial,2023-05-03,Y
"55004250001",1206608,WI,Wastewater,ST. CROIX FALLS STP,,Public,N,,Y,FA,Partial,2023-05-03,
"55004334001",1206620,WI,Wastewater,Sheboygan Falls - CS,,Public,N,,N,FA,Partial,2023-05-03,Y
"24000003028",1214153,MD,Wastewater,East Howard Road Sewer Extension,,Public,N,,N,FA,Partial,2023-05-26,Y
"36003003001",1220322,NY,Wastewater,Beekman (T) Dover Ridge Estates WWTP,,Public,N,,N,FA,Partial,2023-04-19,Y
"36003019001",1220353,NY,Wastewater,Poughkeepsie (C) WWTP,,Public,N,,N,FA,Partial,2022-12-01,
"36004018002",1220711,NY,Wastewater,Catskill (T) Sewer to Village,,Public,N,,N,FA,Partial,2023-03-01,Y
"36006021001",1220952,NY,Wastewater,Alexandria Bay (V) STP,,Public,N,,N,FA,Partial,2023-06-02,
"36006080001",1220993,NY,Wastewater,Oneida Castle (V) Sanitary Sewers,,Public,N,,N,FA,Partial,2023-03-01,Y
"36006123001",1221028,NY,Wastewater,Waddington (V) WWTP & Sewers,,Public,N,,N,FA,Partial,2022-06-01,
"36007010001",1221055,NY,Wastewater,Dickinson (T) Sewer System,,Public,N,,Y,FA,Partial,2023-05-03,Y
"36007069001",1221088,NY,Wastewater,Greene (V) STP,,Public,N,,Y,FA,Partial,2023-03-01,Y
"36007222001",1221188,NY,Wastewater,Dryden (V) STP,,Public,N,,N,FA,Partial,2022-06-01,
"36007228002",1221192,NY,Wastewater,Ithaca (T) Sewers to Cayuga Heights STP,,Public,N,,N,FA,Partial,2023-03-01,Y
"36008033001",1221229,NY,Wastewater,Hilton (V) Sewers,,Public,N,,Y,FA,Partial,2023-03-01,Y
"36008069001",1221266,NY,Wastewater,Watkins Glen (V) Sewers,,Public,N,,N,FA,Partial,2022-12-01,
"36008141002",1221297,NY,Wastewater,Springwater (T) WWTP,,Public,N,,N,FA,Partial,2023-05-03,Y
"36009083001",1221417,NY,Wastewater,Hamburg (T) Sewers - to ECSD#3,,Public,N,,N,FA,Partial,2023-03-01,Y
"48001110001",1227763,TX,Wastewater,Santa Rosa WWTP,,Public,N,,N,FA,Partial,2023-05-03,Y
"48001285001",1227777,TX,Wastewater,BAYSIDE STP,,Public,N,,N,FA,Partial,2023-05-03,Y
"48003110001",1227823,TX,Wastewater,Rockdale WWTP,,Public,N,,N,FA,Partial,2023-05-10,Y
"48003118001",1227826,TX,Wastewater,Thornton WWTP,,Public,N,,N,FA,Partial,2023-05-03,Y
"48005094001",1227885,TX,Wastewater,Quitman WWTP,,Public,N,,N,FA,Partial,2023-05-11,Y
"55002160001",1229183,WI,Wastewater,HILLSBORO WWTP,,Public,N,,Y,FA,Partial,2023-05-03,
"31002455001",1230267,NE,Wastewater,TRENTON WWTP,,Public,N,,N,FA,Partial,2022-06-01,
"20000704001",1230894,KS,Wastewater,ARCADIA WWTP,,Public,N,,N,FA,Partial,2023-05-03,Y
"27000229001",1231500,MN,Wastewater,HENDERSON WWTP,,Public,N,,Y,FA,Partial,2022-12-01,Y
"09000190001",1071789,CT,Wastewater,EAST BROOKLYN SEWER SYSTE,,Public,N,,N,FA,Partial,2023-05-03,Y
"09000820001",1071872,CT,Wastewater,"MIDDLEFIELD, TOWN OF",,Public,N,,Y,FA,Partial,2023-05-03,Y
"34001025002",1073299,NJ,Wastewater,East Rutherford Boro CS (PVSC),,Public,N,,N,FA,Partial,2023-05-03,Y
"34001268001",1073393,NJ,Wastewater,Little Ferry Borough - CS,,Public,N,,N,FA,Partial,2023-05-03,
"34001374001",1073443,NJ,Wastewater,Ramsey Borough CS,,Public,N,,N,FA,Partial,2023-05-03,Y
"34001379001",1073447,NJ,Wastewater,Ridgewood Village WPCF - CS/STP,,Public,N,,N,FA,Audit,2023-05-17,
"34004267001",1073719,NJ,Wastewater,Linwood City - CS,,Public,N,,N,FA,Partial,2023-05-09,Y
"34004399001",1073725,NJ,Decentralized Wastewater Treatment,Shamong Township - Septics,,Public,N,,N,FA,Partial,2023-05-03,
"34006434001",1073844,NJ,Wastewater,Voorhees Township - CS,,Public,N,,N,FA,Partial,2023-05-09,
"12000116001",1078261,FL,Wastewater,VERO BEACH WWTP,,Public,N,,N,FA,Full,2023-03-01,Y
"12000250001",1078386,FL,Wastewater,Cottondale WWTP,,Public,N,,N,FA,Partial,2023-03-01,
"39000331001",1080742,OH,Wastewater,The Plains WWTP & Sewers,,Public,N,,Y,FA,Partial,2023-05-12,Y
"39002969006",1081063,OH,Wastewater,Geauga Co Surrey Downs WWTP,,Public,N,,N,FA,Partial,2023-05-09,Y
"39003304001",1081097,OH,Wastewater,Grove City Sewer System,,Public,N,,N,FA,Partial,2023-05-03,
"45009203001",1157293,SC,Wastewater,Mt. Pleasant/Henry Clay Duffie WWTP,Formerly Rifle Range Road WWTP,Public,N,,N,FA,Partial,2022-08-29,Y
"30000056001",1159123,MT,Wastewater,BELT WWTP,,Public,N,,N,FA,Partial,2023-05-03,Y
"41000045001",1164307,OR,Wastewater,MWMC - EUGENE/SPRINGFIELD STP,,Public,N,,N,FA,Partial,2022-06-01,
"41000146001",1164390,OR,Wastewater,GLIDE-IDLEYLD PARK,,Public,N,,Y,FA,Partial,2023-03-01,Y
"47000323001",1166024,TN,Decentralized Wastewater Treatment,City of Crab Orchard,,Public,N,,N,FA,None,2023-05-03,Y
"47000420001",1166041,TN,Wastewater,DYERSBURG WWTP,,Public,N,,N,FA,Partial,2023-03-01,
"47003001001",1166256,TN,Wastewater,White House WWTP,,Public,N,,N,FA,Partial,2023-05-03,Y
"22003095001",1168356,LA,Wastewater,BASILE STP,,Public,N,,N,FA,Partial,2023-03-01,
"22003193001",1168447,LA,Wastewater,ROBELINE WWCTS,,Public,N,,N,FA,Partial,2023-05-03,Y
"22009033002",1168610,LA,Wastewater,BATON ROUGE NORTH WWTP,,Public,N,,N,FA,Partial,2023-05-10,
"25000226001",1092511,MA,Decentralized Wastewater Treatment,Southborough On-site Septic Systems,The town utilizes onsite septic systems to address wastewater issues in their community.,Public,N,,N,FA,None,2023-05-03,Y
"25000270001",1092551,MA,Wastewater,Southampton Sewerage Collection System,The town operates a collection and onsite septic systems to meet wastewater needs.,Public,N,,N,FA,Partial,2023-05-03,Y
"50000032002",1094081,VT,Wastewater,Wilder PS & WWCS,"The facility has been converted to a pumping station and is tied into the town of Hartford, White River Junction, treatment facility.",Public,N,,Y,FA,Partial,2023-05-03,Y
